1	12.930584 -14.142869 2.6499614 -3.1405506 20.539253 80.706054 -65.633399 13.043183 -10.631106 582.53198 57.198301 -136.3718 20.380461 -38.015148 2187.5606 41.420518 -217.34073 26.334642 -86.891434 9055.0965 582.2278 -585.08481 448.52787 71.271572 146817.24 -36.18035 -11.7557
1	0.70044376 -1.0886119 0.32193738 -0.33573521 0.15742045 6.2642051 -8.8411118 1.9891796 -1.9293273 7.8168749 24.153185 -38.474858 7.0869327 -8.7304989 199.92341 34.529378 -16.422694 10.490886 -9.0335228 241.2445 7.840525 -125.86206 4.0151417 -30.689409 1769.964 -22.3607 30.77685
1	2.5120911 -2.7412977 1.0804127 -1.1011314 1.7113192 9.5722235 -8.6457089 3.2355482 -3.8004827 19.247614 12.60582 -10.610403 4.49389 -5.370458 41.506374 32.726586 -41.113943 17.982028 -19.625863 560.49456 92.830596 -62.426524 29.898877 3.2572747 2546.831 -36.18035 -11.7557
1	2.7382235 -2.9442875 1.2053296 -1.178924 2.0236328 8.2001088 -8.7126686 3.8182679 -3.9442943 23.620324 17.412068 -11.872233 8.3125043 -4.9471545 68.735611 36.584844 -52.616285 21.880161 -27.243717 999.75713 137.51948 -100.55469 71.046905 -20.827392 6023.1405 14.0018 29.86985
1	1.5340404 -1.7661876 0.54336548 -0.58363518 0.46302918 12.343626 -10.941287 2.3038032 -2.6704511 16.366405 22.626305 -19.338491 9.1204997 -8.4903378 132.65768 34.563233 -30.796095 21.761668 -21.733653 654.0627 105.21783 -81.290171 49.219024 -35.039027 3559.2012 -36.18035 -11.7557
1	3.8016853 -2.250166 0.9889044 -0.93063664 1.4651952 22.062887 -14.877803 5.2361098 -5.4418082 53.722533 45.902671 -17.471947 8.127944 -4.5073984 161.52803 73.095714 -48.748078 20.481614 -14.633621 900.00557 101.47995 -65.032137 13.570626 -46.509502 3720.5489 36.18035 -11.7557
1	3.8016853 -2.250166 0.9889044 -0.93063664 1.4651952 22.062887 -14.877803 5.2361098 -5.4418082 53.722533 45.902671 -17.471947 8.127944 -4.5073984 161.52803 73.095714 -48.748078 20.481614 -14.633621 900.00557 101.47995 -65.032137 13.570626 -46.509502 3720.5489 36.18035 -11.7557
1	1.0016369 -1.0436434 0.41084498 -0.41235225 0.25691986 4.8242018 -2.3590949 1.5873364 -1.4384696 3.7347545 5.9646616 -17.256824 3.5781496 -3.7456423 32.643205 23.861435 -10.292394 14.091991 -7.7713899 186.5935 50.971703 -33.161035 27.572401 -16.600958 919.38611 -36.18035 -11.7557
1	1.0016369 -1.0436434 0.41084498 -0.41235225 0.25691986 4.8242018 -2.3590949 1.5873364 -1.4384696 3.7347545 5.9646616 -17.256824 3.5781496 -3.7456423 32.643205 23.861435 -10.292394 14.091991 -7.7713899 186.5935 50.971703 -33.161035 27.572401 -16.600958 919.38611 -36.18035 -11.7557
1	1.9747468 -2.83411 0.84382595 -0.86818833 1.1012412 8.9569807 -7.6904598 2.8432848 -2.5682946 13.882356 34.399875 -20.141766 12.926687 -11.309966 251.15688 24.483077 -70.475626 16.106379 -28.912976 1085.4246 79.685799 -116.92409 64.955444 0.2193118 4341.8127 14.0018 29.86985
1	1.3324849 -1.2408373 0.56893957 -0.56297089 0.41932848 3.6051233 -3.846967 2.0945382 -1.7746692 5.600844 9.2910719 -6.3797236 4.3345398 -3.1321941 22.637786 33.163848 -30.462078 15.894632 -11.192975 344.91439 43.448294 -26.919293 34.830439 13.346569 468.97785 -36.18035 -11.7557
1	1.6532019 -2.5485065 0.46755532 -0.59101907 0.53628606 12.01085 -10.967657 3.2165735 -3.0665909 18.24483 29.053491 -9.3651189 7.5798554 -3.3006027 81.943362 40.182531 -41.6675 21.269132 -28.913101 882.01395 206.61583 -143.67875 52.963724 -88.50093 14469.324 0.0 -10.0
1	0.70044376 -1.0886119 0.32193738 -0.33573521 0.15742045 6.2642051 -8.8411118 1.9891796 -1.9293273 7.8168749 24.153185 -38.474858 7.0869327 -8.7304989 199.92341 34.529378 -16.422694 10.490886 -9.0335228 241.2445 7.840525 -125.86206 4.0151417 -30.689409 1769.964 -22.3607 30.77685
1	3.1638067 -3.2745391 1.0532753 -1.1023304 1.7451136 7.3928881 -6.9150672 3.187355 -2.8642974 15.188069 13.759997 -7.8538769 5.9863206 -4.3172251 46.964957 51.064591 -64.088989 29.442082 -24.821353 1312.6729 147.20582 -124.78303 52.421631 -18.636058 8331.0714 -14.0018 -29.86985
1	6.3224985 -6.9565389 1.2317125 -1.1386327 3.6417852 25.333201 -23.032915 6.1757082 -5.9116247 76.24365 43.778592 -101.31537 17.555603 -30.163441 1265.17 142.05814 -94.288282 73.804332 -54.878297 7099.6248 542.92119 -350.16317 42.698962 -251.85954 88607.502 -17.82145 10.8487
1	2.7382235 -2.9442875 1.2053296 -1.178924 2.0236328 8.2001088 -8.7126686 3.8182679 -3.9442943 23.620324 17.412068 -11.872233 8.3125043 -4.9471545 68.735611 36.584844 -52.616285 21.880161 -27.243717 999.75713 137.51948 -100.55469 71.046905 -20.827392 6023.1405 14.0018 29.86985
1	1.2455579 -1.779535 0.34275825 -0.3711994 0.25955346 10.22219 -12.012216 2.6426616 -2.5002198 17.961886 16.442387 -10.339279 4.3387721 -2.5591485 33.386698 50.023268 -47.881577 13.192979 -16.90317 634.90949 97.333335 -99.345369 37.842437 -38.018207 3979.9075 17.82145 -10.8487
1	1.3324849 -1.2408373 0.56893957 -0.56297089 0.41932848 3.6051233 -3.846967 2.0945382 -1.7746692 5.600844 9.2910719 -6.3797236 4.3345398 -3.1321941 22.637786 33.163848 -30.462078 15.894632 -11.192975 344.91439 43.448294 -26.919293 34.830439 13.346569 468.97785 -36.18035 -11.7557
1	4.9319945 -7.1624385 1.2020749 -1.1578169 3.3239262 46.745359 -44.010602 8.1252533 -8.159643 258.17843 61.442805 -70.880797 14.737036 -17.85064 754.90205 102.2936 -208.8065 37.505802 -87.186927 9152.7411 461.51523 -473.44718 -8.4693072 -307.08331 82982.438 -22.3607 -30.77685
1	3.6839762 -6.4361597 1.1194561 -1.275016 2.6348655 19.333806 -25.729015 7.3222157 -7.0822665 97.210226 16.535949 -29.534884 6.5743416 -13.235933 214.52675 175.19519 -62.055509 72.417393 -30.554389 5501.6754 95.36866 -370.89788 43.255051 -76.638481 21506.647 -22.3607 -30.77685
1	2.5623332 -2.8247228 0.77165941 -0.73855561 0.90426765 10.559523 -10.231107 3.1335114 -2.897732 17.589953 14.536374 -10.784157 6.8445646 -4.6886271 53.305636 24.21464 -19.938149 13.472374 -10.534918 255.68408 46.926588 -46.696212 31.313579 -7.626134 1022.4501 17.82145 10.8487
1	4.5181141 -4.5527057 1.2052076 -1.2479799 2.461415 13.4137 -14.442822 3.6041833 -4.5467049 33.013724 28.995815 -46.210527 7.0687092 -8.2043992 219.5772 33.951862 -58.848247 12.812964 -17.9092 625.99318 135.31343 -117.15863 93.589276 -23.278757 9157.6771 -36.18035 11.7557
1	3.0593657 -2.741848 0.46371066 -0.44219736 0.52456456 27.661096 -21.523848 4.9357761 -4.5579987 66.416212 59.776462 -82.528292 15.186537 -18.050597 767.88687 44.000165 -28.05302 19.184884 -16.342016 517.01181 174.11177 -133.65537 76.374974 -17.497698 7497.5192 0.0 -10.0
1	2.5120911 -2.7412977 1.0804127 -1.1011314 1.7113192 9.5722235 -8.6457089 3.2355482 -3.8004827 19.247614 12.60582 -10.610403 4.49389 -5.370458 41.506374 32.726586 -41.113943 17.982028 -19.625863 560.49456 92.830596 -62.426524 29.898877 3.2572747 2546.831 -36.18035 -11.7557
1	1.9674292 -2.0292818 0.77008867 -0.75328211 0.7828128 4.7506158 -4.626157 2.8022522 -2.1442081 8.520787 17.240771 -13.908683 4.6238926 -5.961159 63.114938 31.854415 -28.917108 14.761044 -10.634978 341.83421 100.27551 -70.674939 15.543366 -34.910831 2451.1521 -22.3607 30.77685
1	0.9707142 -0.60722183 0.26886157 -0.26035608 0.10055196 8.7313509 -6.1073044 1.7370116 -1.6300413 6.5116046 5.5694338 -13.719052 2.6836862 -4.0847041 24.329179 31.930537 -30.214984 8.8329114 -10.337838 246.54841 80.817222 -121.956 3.2225659 -66.786501 3822.1742 36.18035 -11.7557
1	0.98568862 -0.99853439 0.39695127 -0.40319262 0.21734351 3.9602457 -6.2719069 1.5609453 -1.853248 4.7559409 16.804407 -14.444104 4.1902328 -4.7879411 45.609075 53.924825 -39.384121 24.12184 -23.215783 1023.2758 82.199869 -156.68563 29.46453 -65.0508 5532.4728 -14.0018 -29.86985
1	1.5216122 -1.6124216 0.50644088 -0.5205555 0.4431958 4.2212521 -2.9493352 1.8170461 -1.7917562 4.7378971 6.0392908 -8.2478183 3.8292575 -3.9084249 22.025455 50.257213 -52.669857 20.905101 -23.361513 1009.922 145.31454 -132.16301 73.429196 -25.219151 7921.1632 -36.18035 -11.7557
1	0.9707142 -0.60722183 0.26886157 -0.26035608 0.10055196 8.7313509 -6.1073044 1.7370116 -1.6300413 6.5116046 5.5694338 -13.719052 2.6836862 -4.0847041 24.329179 31.930537 -30.214984 8.8329114 -10.337838 246.54841 80.817222 -121.956 3.2225659 -66.786501 3822.1742 36.18035 -11.7557
1	3.1638067 -3.2745391 1.0532753 -1.1023304 1.7451136 7.3928881 -6.9150672 3.187355 -2.8642974 15.188069 13.759997 -7.8538769 5.9863206 -4.3172251 46.964957 51.064591 -64.088989 29.442082 -24.821353 1312.6729 147.20582 -124.78303 52.421631 -18.636058 8331.0714 -14.0018 -29.86985
1	0.82459271 -0.86373948 0.32939909 -0.35266562 0.16584636 4.0313882 -4.5085492 1.7653859 -1.9999788 5.0391129 11.947796 -10.689654 4.5684831 -4.8612428 38.171037 37.25638 -14.152833 18.350896 -9.7855908 353.51925 57.283452 -34.903375 32.985577 -11.252045 965.91975 -22.3607 -30.77685
1	1.333671 -1.4717114 0.48818601 -0.55296035 0.40088612 15.948831 -15.196327 3.6441062 -3.563741 30.653004 17.445129 -48.819631 7.2867546 -10.81379 239.03317 33.26066 -82.218216 16.49141 -34.057965 1396.4536 54.227356 -259.36124 -116.64496 -212.97325 8396.1681 -36.18035 -11.7557
1	0.69116277 -0.73262572 0.29542278 -0.27656218 0.11305525 3.9405069 -3.1010781 1.5494383 -1.3198484 3.0171594 5.3908923 -6.5715682 1.0121912 -3.0332855 8.45112 40.771976 -4.3874363 13.245272 -3.0935515 251.93217 26.305786 -112.48245 12.96025 -49.783479 2298.8958 -22.3607 30.77685
1	3.1638067 -3.2745391 1.0532753 -1.1023304 1.7451136 7.3928881 -6.9150672 3.187355 -2.8642974 15.188069 13.759997 -7.8538769 5.9863206 -4.3172251 46.964957 51.064591 -64.088989 29.442082 -24.821353 1312.6729 147.20582 -124.78303 52.421631 -18.636058 8331.0714 -14.0018 -29.86985
1	1.3179048 -2.1252496 0.37404646 -0.39726156 0.32931801 15.922203 -15.209051 3.647864 -3.8704364 34.717102 27.16582 -50.197812 14.378941 -22.683785 529.37334 121.04984 -53.103769 48.929336 -26.616637 3629.507 123.48841 -157.79424 68.575549 -54.347346 7382.1797 -22.3607 -30.77685
1	0.82459271 -0.86373948 0.32939909 -0.35266562 0.16584636 4.0313882 -4.5085492 1.7653859 -1.9999788 5.0391129 11.947796 -10.689654 4.5684831 -4.8612428 38.171037 37.25638 -14.152833 18.350896 -9.7855908 353.51925 57.283452 -34.903375 32.985577 -11.252045 965.91975 -22.3607 -30.77685
1	4.0486187 -3.3497224 1.4179981 -1.5014593 2.9812875 25.534915 -17.060635 5.854666 -7.5379563 83.678199 42.168854 -85.049227 14.32429 -13.719234 668.28127 16.682136 -63.135674 11.793902 -30.916108 818.24056 45.411143 -60.730414 6.6817924 -26.434637 1161.0215 14.0018 29.86985
1	4.9319945 -7.1624385 1.2020749 -1.1578169 3.3239262 46.745359 -44.010602 8.1252533 -8.159643 258.17843 61.442805 -70.880797 14.737036 -17.85064 754.90205 102.2936 -208.8065 37.505802 -87.186927 9152.7411 461.51523 -473.44718 -8.4693072 -307.08331 82982.438 -22.3607 -30.77685
1	5.1633045 -5.2210512 0.87921002 -0.98523144 2.0417677 24.362734 -34.017843 7.4175766 -6.8628319 127.51709 58.082486 -37.32244 18.466739 -11.220184 545.41935 45.996864 -17.508017 26.555534 -6.1845565 528.62192 135.9819 -121.59424 -5.7928073 -74.448105 9172.0852 -14.0018 29.86985
1	0.98568862 -0.99853439 0.39695127 -0.40319262 0.21734351 3.9602457 -6.2719069 1.5609453 -1.853248 4.7559409 16.804407 -14.444104 4.1902328 -4.7879411 45.609075 53.924825 -39.384121 24.12184 -23.215783 1023.2758 82.199869 -156.68563 29.46453 -65.0508 5532.4728 -14.0018 -29.86985
1	1.654243 -2.183339 0.42546952 -0.42001841 0.35192037 9.7555186 -10.340756 2.6104337 -2.3570747 15.790237 9.4337204 -15.602198 3.5484754 -4.7540842 36.300336 31.966861 -69.845964 17.976439 -21.422401 1006.0159 113.7094 -111.58228 40.504089 -62.496654 6775.0175 17.82145 -10.8487
1	0.89533288 -0.65690956 0.28253008 -0.29500134 0.12616978 5.4085593 -2.6816227 1.232861 -1.0124498 2.6345725 7.1992566 -6.4671375 3.171367 -2.2181037 13.129727 41.430151 -16.802004 13.826386 -7.3072441 392.01384 48.156327 -23.865181 27.220875 -3.1299675 554.20641 -36.18035 -11.7557
1	0.98568862 -0.99853439 0.39695127 -0.40319262 0.21734351 3.9602457 -6.2719069 1.5609453 -1.853248 4.7559409 16.804407 -14.444104 4.1902328 -4.7879411 45.609075 53.924825 -39.384121 24.12184 -23.215783 1023.2758 82.199869 -156.68563 29.46453 -65.0508 5532.4728 -14.0018 -29.86985
1	12.930584 -14.142869 2.6499614 -3.1405506 20.539253 80.706054 -65.633399 13.043183 -10.631106 582.53198 57.198301 -136.3718 20.380461 -38.015148 2187.5606 41.420518 -217.34073 26.334642 -86.891434 9055.0965 582.2278 -585.08481 448.52787 71.271572 146817.24 -36.18035 -11.7557
1	0.69116277 -0.73262572 0.29542278 -0.27656218 0.11305525 3.9405069 -3.1010781 1.5494383 -1.3198484 3.0171594 5.3908923 -6.5715682 1.0121912 -3.0332855 8.45112 40.771976 -4.3874363 13.245272 -3.0935515 251.93217 26.305786 -112.48245 12.96025 -49.783479 2298.8958 -22.3607 30.77685
1	1.7141022 -2.1442018 0.77704326 -0.77346735 0.85456978 4.9272524 -7.4415276 2.5216911 -2.9795924 11.541055 8.1434106 -16.128597 2.5008795 -5.9323227 37.632908 52.957295 -36.628651 26.425805 -23.44274 1051.8605 90.397109 -57.076389 56.923259 -9.2608356 2335.0101 -22.3607 30.77685
1	4.5181141 -4.5527057 1.2052076 -1.2479799 2.461415 13.4137 -14.442822 3.6041833 -4.5467049 33.013724 28.995815 -46.210527 7.0687092 -8.2043992 219.5772 33.951862 -58.848247 12.812964 -17.9092 625.99318 135.31343 -117.15863 93.589276 -23.278757 9157.6771 -36.18035 11.7557
1	2.5120911 -2.7412977 1.0804127 -1.1011314 1.7113192 9.5722235 -8.6457089 3.2355482 -3.8004827 19.247614 12.60582 -10.610403 4.49389 -5.370458 41.506374 32.726586 -41.113943 17.982028 -19.625863 560.49456 92.830596 -62.426524 29.898877 3.2572747 2546.831 -36.18035 -11.7557
1	1.5340404 -1.7661876 0.54336548 -0.58363518 0.46302918 12.343626 -10.941287 2.3038032 -2.6704511 16.366405 22.626305 -19.338491 9.1204997 -8.4903378 132.65768 34.563233 -30.796095 21.761668 -21.733653 654.0627 105.21783 -81.290171 49.219024 -35.039027 3559.2012 -36.18035 -11.7557
1	1.590803 -2.0996787 0.76666648 -0.819349 0.83545697 9.1180902 -7.9505046 3.1251793 -3.3514042 17.199276 10.345133 -10.551882 3.6208631 -2.4855103 25.135171 63.00954 -45.842076 27.233252 -17.858708 1088.9279 185.61219 -90.081535 9.8224564 -81.585324 10208.994 -36.18035 11.7557
1	1.5340404 -1.7661876 0.54336548 -0.58363518 0.46302918 12.343626 -10.941287 2.3038032 -2.6704511 16.366405 22.626305 -19.338491 9.1204997 -8.4903378 132.65768 34.563233 -30.796095 21.761668 -21.733653 654.0627 105.21783 -81.290171 49.219024 -35.039027 3559.2012 -36.18035 -11.7557
1	1.4407099 -0.94555196 0.44808688 -0.40074336 0.29622272 11.424402 -12.887021 3.5530442 -2.8284196 20.841758 23.414048 -20.837451 10.785009 -9.9041185 173.93597 110.8998 -31.754032 33.624737 -12.984564 2054.9558 124.02947 -160.62481 27.688541 -65.854378 7672.2943 -22.3607 -30.77685
1	1.1844382 -0.85993935 0.23338737 -0.20783216 0.11047809 5.590383 -3.8844165 1.3867673 -1.1489189 3.2117582 24.190942 -12.449004 6.1320148 -4.687204 64.777292 21.116688 -52.301103 10.512978 -16.148629 444.19606 96.522225 -127.22553 81.93058 -19.32543 6946.5537 22.3607 30.77685
1	3.8016853 -2.250166 0.9889044 -0.93063664 1.4651952 22.062887 -14.877803 5.2361098 -5.4418082 53.722533 45.902671 -17.471947 8.127944 -4.5073984 161.52803 73.095714 -48.748078 20.481614 -14.633621 900.00557 101.47995 -65.032137 13.570626 -46.509502 3720.5489 36.18035 -11.7557
1	1.7141022 -2.1442018 0.77704326 -0.77346735 0.85456978 4.9272524 -7.4415276 2.5216911 -2.9795924 11.541055 8.1434106 -16.128597 2.5008795 -5.9323227 37.632908 52.957295 -36.628651 26.425805 -23.44274 1051.8605 90.397109 -57.076389 56.923259 -9.2608356 2335.0101 -22.3607 30.77685
1	1.2455579 -1.779535 0.34275825 -0.3711994 0.25955346 10.22219 -12.012216 2.6426616 -2.5002198 17.961886 16.442387 -10.339279 4.3387721 -2.5591485 33.386698 50.023268 -47.881577 13.192979 -16.90317 634.90949 97.333335 -99.345369 37.842437 -38.018207 3979.9075 17.82145 -10.8487
1	1.9674292 -2.0292818 0.77008867 -0.75328211 0.7828128 4.7506158 -4.626157 2.8022522 -2.1442081 8.520787 17.240771 -13.908683 4.6238926 -5.961159 63.114938 31.854415 -28.917108 14.761044 -10.634978 341.83421 100.27551 -70.674939 15.543366 -34.910831 2451.1521 -22.3607 30.77685
1	1.5216122 -1.6124216 0.50644088 -0.5205555 0.4431958 4.2212521 -2.9493352 1.8170461 -1.7917562 4.7378971 6.0392908 -8.2478183 3.8292575 -3.9084249 22.025455 50.257213 -52.669857 20.905101 -23.361513 1009.922 145.31454 -132.16301 73.429196 -25.219151 7921.1632 -36.18035 -11.7557
1	1.654243 -2.183339 0.42546952 -0.42001841 0.35192037 9.7555186 -10.340756 2.6104337 -2.3570747 15.790237 9.4337204 -15.602198 3.5484754 -4.7540842 36.300336 31.966861 -69.845964 17.976439 -21.422401 1006.0159 113.7094 -111.58228 40.504089 -62.496654 6775.0175 17.82145 -10.8487
1	6.4839199 -5.2147878 1.7698251 -1.5662797 5.2621611 21.924823 -18.162766 5.8065892 -5.3826948 63.834115 23.29879 -58.724271 13.093778 -23.056507 589.3272 78.643868 -96.884367 37.472039 -36.253526 2780.8865 108.52918 -540.03555 71.743204 -181.47765 59343.665 -36.18035 -11.7557
1	1.1236611 -0.69394206 0.33159489 -0.30828607 0.14940387 6.4974831 -4.6701048 1.4375613 -1.2123214 3.6124606 13.593549 -22.970966 4.8100333 -5.0010646 61.392613 35.50576 -16.947555 17.146226 -13.167341 415.05199 38.635642 -73.277174 25.263697 -20.918477 1378.2611 17.82145 -10.8487
1	4.5181141 -4.5527057 1.2052076 -1.2479799 2.461415 13.4137 -14.442822 3.6041833 -4.5467049 33.013724 28.995815 -46.210527 7.0687092 -8.2043992 219.5772 33.951862 -58.848247 12.812964 -17.9092 625.99318 135.31343 -117.15863 93.589276 -23.278757 9157.6771 -36.18035 11.7557
1	1.7141022 -2.1442018 0.77704326 -0.77346735 0.85456978 4.9272524 -7.4415276 2.5216911 -2.9795924 11.541055 8.1434106 -16.128597 2.5008795 -5.9323227 37.632908 52.957295 -36.628651 26.425805 -23.44274 1051.8605 90.397109 -57.076389 56.923259 -9.2608356 2335.0101 -22.3607 30.77685
1	0.90795996 -1.5496654 0.28065319 -0.3037819 0.17010028 9.6942293 -9.9601645 2.5795461 -2.5985474 15.608276 18.313065 -11.828668 6.0563008 -5.0536591 64.831149 39.267001 -31.159459 13.740754 -10.412795 382.92233 114.1493 -112.40188 47.374141 -52.495322 6568.7625 17.82145 -10.8487
1	1.333671 -1.4717114 0.48818601 -0.55296035 0.40088612 15.948831 -15.196327 3.6441062 -3.563741 30.653004 17.445129 -48.819631 7.2867546 -10.81379 239.03317 33.26066 -82.218216 16.49141 -34.057965 1396.4536 54.227356 -259.36124 -116.64496 -212.97325 8396.1681 -36.18035 -11.7557
1	0.9707142 -0.60722183 0.26886157 -0.26035608 0.10055196 8.7313509 -6.1073044 1.7370116 -1.6300413 6.5116046 5.5694338 -13.719052 2.6836862 -4.0847041 24.329179 31.930537 -30.214984 8.8329114 -10.337838 246.54841 80.817222 -121.956 3.2225659 -66.786501 3822.1742 36.18035 -11.7557
1	2.7382235 -2.9442875 1.2053296 -1.178924 2.0236328 8.2001088 -8.7126686 3.8182679 -3.9442943 23.620324 17.412068 -11.872233 8.3125043 -4.9471545 68.735611 36.584844 -52.616285 21.880161 -27.243717 999.75713 137.51948 -100.55469 71.046905 -20.827392 6023.1405 14.0018 29.86985
1	0.70044376 -1.0886119 0.32193738 -0.33573521 0.15742045 6.2642051 -8.8411118 1.9891796 -1.9293273 7.8168749 24.153185 -38.474858 7.0869327 -8.7304989 199.92341 34.529378 -16.422694 10.490886 -9.0335228 241.2445 7.840525 -125.86206 4.0151417 -30.689409 1769.964 -22.3607 30.77685
1	1.1852442 -1.1247445 0.34306083 -0.34798199 0.19421595 5.7385407 -6.0686735 2.0337762 -2.1395004 6.312053 18.146503 -15.795417 6.4643333 -6.0818603 70.637304 62.709622 -55.112995 29.941202 -20.858512 1257.9086 76.721685 -53.952681 24.555787 -38.145481 2275.0784 14.0018 29.86985
1	6.4839199 -5.2147878 1.7698251 -1.5662797 5.2621611 21.924823 -18.162766 5.8065892 -5.3826948 63.834115 23.29879 -58.724271 13.093778 -23.056507 589.3272 78.643868 -96.884367 37.472039 -36.253526 2780.8865 108.52918 -540.03555 71.743204 -181.47765 59343.665 -36.18035 -11.7557
1	0.82459271 -0.86373948 0.32939909 -0.35266562 0.16584636 4.0313882 -4.5085492 1.7653859 -1.9999788 5.0391129 11.947796 -10.689654 4.5684831 -4.8612428 38.171037 37.25638 -14.152833 18.350896 -9.7855908 353.51925 57.283452 -34.903375 32.985577 -11.252045 965.91975 -22.3607 -30.77685
1	1.0016369 -1.0436434 0.41084498 -0.41235225 0.25691986 4.8242018 -2.3590949 1.5873364 -1.4384696 3.7347545 5.9646616 -17.256824 3.5781496 -3.7456423 32.643205 23.861435 -10.292394 14.091991 -7.7713899 186.5935 50.971703 -33.161035 27.572401 -16.600958 919.38611 -36.18035 -11.7557
1	0.89533288 -0.65690956 0.28253008 -0.29500134 0.12616978 5.4085593 -2.6816227 1.232861 -1.0124498 2.6345725 7.1992566 -6.4671375 3.171367 -2.2181037 13.129727 41.430151 -16.802004 13.826386 -7.3072441 392.01384 48.156327 -23.865181 27.220875 -3.1299675 554.20641 -36.18035 -11.7557
1	1.5866257 -1.7934089 0.79504109 -0.86222487 0.87567241 5.164203 -5.1920644 2.891024 -2.8722284 10.731233 14.90184 -5.8552405 4.921529 -2.4935981 28.428373 40.308497 -48.852313 14.555747 -17.394129 568.88905 161.57202 -78.951247 47.260445 -46.753727 8075.0416 -22.3607 30.77685
